2,312,96.29,-9,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/3 23:30,2022/3/3 23:30
8,428,75.71,-6,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/10 18:35,2022/3/10 18:35
3,26,73.84,+0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/16 16:43,2022/3/16 16:43
1,221,52.78,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/19 14:44,2022/3/19 14:44
3,171,34.99,+3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/22 0:49,2022/3/22 0:49
7,241,31.86,±0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/22 7:07,2022/3/22 7:07
4,26,15.33,-5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/26 3:36,2022/3/26 3:36
3,221,39.65,+3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/27 15:21,2022/3/27 15:21
8,428,74.56,+5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/3/27 21:14,2022/3/27 21:14
3,221,61.20,+7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/4/3 0:35,2022/4/3 0:35
4,26,49.36,-1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/4/6 0:36,2022/4/6 0:36
4,221,84.87,-6,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/4/11 10:04,2022/4/11 10:04
1,545,19.58,+5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/4/15 21:29,2022/4/15 21:29
8,221,59.03,-0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/4/22 9:34,2022/4/22 9:34
8,26,24.16,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/4/23 10:15,2022/4/23 10:15
7,40,36.26,+1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/4/25 13:08,2022/4/25 13:08
7,221,55.66,+7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/4/28 13:01,2022/4/28 13:01
1,40,38.44,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/5/1 4:06,2022/5/1 4:06
9,312,44.49,±0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/5/1 4:14,2022/5/1 4:14
1,221,88.74,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/5/15 15:58,2022/5/15 15:58
4,171,64.05,-5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/5/16 6:32,2022/5/16 6:32
5,312,27.23,+3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/5/21 20:45,2022/5/21 20:45
4,453,94.22,+9,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/5/26 3:11,2022/5/26 3:11
1,221,85.89,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/5/28 2:27,2022/5/28 2:27
1,312,84.74,+7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/6/8 20:32,2022/6/8 20:32
8,26,18.44,-5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/6/12 10:08,2022/6/12 10:08
1,221,59.79,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/6/13 2:56,2022/6/13 2:56
5,241,14.99,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/7/2 19:24,2022/7/2 19:24
1,221,91.85,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/7/4 4:42,2022/7/4 4:42
1,545,52.47,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/7/6 14:16,2022/7/6 14:16
1,221,84.04,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/7/19 6:07,2022/7/19 6:07
1,221,93.83,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/7/21 19:59,2022/7/21 19:59
4,428,57.79,-1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/8/2 23:52,2022/8/2 23:52
1,221,69.75,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/8/11 16:02,2022/8/11 16:02
1,221,84.42,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/8/12 11:17,2022/8/12 11:17
1,221,63.46,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/8/12 21:20,2022/8/12 21:20
7,26,65.41,-7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/8/16 13:41,2022/8/16 13:41
3,241,45.73,-9,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/8/18 13:09,2022/8/18 13:09
4,171,25.96,+7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/8/26 9:22,2022/8/26 9:22
2,428,82.69,+1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/3 5:09,2022/9/3 5:09
5,545,22.81,-4,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/3 21:03,2022/9/3 21:03
5,453,42.33,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/7 21:35,2022/9/7 21:35
9,221,71.95,+2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/8 12:54,2022/9/8 12:54
8,26,52.14,+4,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/12 19:31,2022/9/12 19:31
8,428,46.84,+1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/15 14:19,2022/9/15 14:19
7,241,79.29,-1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/19 22:31,2022/9/19 22:31
1,26,21.85,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/26 6:26,2022/9/26 6:26
1,545,42.87,±0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/9/29 1:52,2022/9/29 1:52
8,428,49.32,+6,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/10/1 7:16,2022/10/1 7:16
1,40,84.53,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/10/4 5:15,2022/10/4 5:15
5,221,33.03,+4,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/10/7 5:21,2022/10/7 5:21
5,171,63.74,+7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/10/15 4:38,2022/10/15 4:38
3,40,88.70,±0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/10/25 4:06,2022/10/25 4:06
1,40,68.51,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/10/29 19:02,2022/10/29 19:02
4,221,82.97,+6,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/11/3 15:32,2022/11/3 15:32
9,453,48.13,+1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/11/6 12:37,2022/11/6 12:37
5,40,78.60,-1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/11/10 8:05,2022/11/10 8:05
1,221,56.18,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/11/21 4:42,2022/11/21 4:42
1,26,54.29,+8,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/12/1 14:50,2022/12/1 14:50
4,26,44.87,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/12/2 18:48,2022/12/2 18:48
3,26,18.28,+1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/12/13 2:25,2022/12/13 2:25
1,221,56.18,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/12/15 0:51,2022/12/15 0:51
1,221,65.72,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/12/17 4:02,2022/12/17 4:02
2,26,49.62,-9,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2022/12/27 1:09,2022/12/27 1:09
1,545,69.36,±0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/1 11:42,2023/1/1 11:42
9,40,53.06,+3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/4 1:03,2023/1/4 1:03
8,26,83.75,-8,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/5 7:47,2023/1/5 7:47
6,545,69.51,-9,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/7 14:52,2023/1/7 14:52
1,40,55.42,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/12 10:10,2023/1/12 10:10
1,545,56.47,±0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/13 7:00,2023/1/13 7:00
4,221,81.69,-5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/15 18:01,2023/1/15 18:01
3,545,97.91,-5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/16 16:43,2023/1/16 16:43
8,221,68.30,-7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/22 16:16,2023/1/22 16:16
7,221,44.15,-4,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/28 19:11,2023/1/28 19:11
2,312,81.63,-1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/1/29 22:41,2023/1/29 22:41
1,40,53.54,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/2/7 17:15,2023/2/7 17:15
1,40,68.51,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/2/8 19:19,2023/2/8 19:19
9,428,58.63,-7,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/2/10 6:56,2023/2/10 6:56
1,545,95.34,+9,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/2/15 23:10,2023/2/15 23:10
1,221,95.85,-2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/2/15 23:40,2023/2/15 23:40
6,453,14.68,+9,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/2/21 9:54,2023/2/21 9:54
1,545,45.65,±0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/2/23 1:08,2023/2/23 1:08
7,428,59.90,+4,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/6 3:51,2023/3/6 3:51
1,40,55.42,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/8 12:24,2023/3/8 12:24
5,241,48.73,-8,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/13 10:35,2023/3/13 10:35
1,40,89.83,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/19 7:34,2023/3/19 7:34
1,545,44.24,±0,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/20 8:31,2023/3/20 8:31
1,40,54.15,-3,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/22 18:33,2023/3/22 18:33
9,171,36.88,+4,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/25 5:07,2023/3/25 5:07
8,171,21.29,+5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/27 12:25,2023/3/27 12:25
4,312,75.50,+5,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/28 20:52,2023/3/28 20:52
6,312,74.02,+2,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/3/29 22:48,2023/3/29 22:48
2,40,17.91,-6,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/4/1 4:19,2023/4/1 4:19
1,453,73.93,-1,"共有されるコメントです。
コツやポイントが書き込めます。
SampleSampleSampleSampleSampleSampleSampleSampleSampleSample","共有されない自分だけのメモです。
自分用にコツやポイントのメモを取れます。
SampleSampleSampleSampleSampleSampleSampleSampleSample",2023/4/1 21:10,2023/4/1 21:10
